route_id,service_id,trip_id,trip_headsign,direction_id,block_id
28-273,JAN18-RedWeek-Weekday-48,47636516-JAN18-RedWeek-Weekday-48,"Blair",1,5508554
131-273,JAN18-RedWeek-Weekday-48,47636517-JAN18-RedWeek-Weekday-48,"Convent Glen",0,5508262
134-273,JAN18-RedWeek-Weekday-48,47636518-JAN18-RedWeek-Weekday-48,"Renaud",0,5508262
134-273,JAN18-RedWeek-Weekday-48,47636519-JAN18-RedWeek-Weekday-48,"Place d'Orléans",1,5508262
14-273,JAN18-RedWeek-Weekday-48,47636520-JAN18-RedWeek-Weekday-48,"Carlington",1,5508469
14-273,JAN18-RedWeek-Weekday-48,47636521-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5508469
14-273,JAN18-RedWeek-Weekday-48,47636522-JAN18-RedWeek-Weekday-48,"Carlington",1,5508469
14-273,JAN18-RedWeek-Weekday-48,47636523-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5508469
14-273,JAN18-RedWeek-Weekday-48,47636524-JAN18-RedWeek-Weekday-48,"Carlington",1,5508227
14-273,JAN18-RedWeek-Weekday-48,47636525-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5508227
14-273,JAN18-RedWeek-Weekday-48,47636526-JAN18-RedWeek-Weekday-48,"Carlington",1,5507854
14-273,JAN18-RedWeek-Weekday-48,47636527-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5507854
14-273,JAN18-RedWeek-Weekday-48,47636528-JAN18-RedWeek-Weekday-48,"Carlington",1,5507854
14-273,JAN18-RedWeek-Weekday-48,47636529-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5507854
18-273,JAN18-RedWeek-Weekday-48,47636530-JAN18-RedWeek-Weekday-48,"Rideau",1,5508240
18-273,JAN18-RedWeek-Weekday-48,47636531-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5508240
7-273,JAN18-RedWeek-Weekday-48,47636532-JAN18-RedWeek-Weekday-48,"Carleton",0,5508240
7-273,JAN18-RedWeek-Weekday-48,47636533-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508240
61-273,JAN18-RedWeek-Weekday-48,47636534-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5507412
12-273,JAN18-RedWeek-Weekday-48,47636535-JAN18-RedWeek-Weekday-48,"Rideau",1,5507747
44-273,JAN18-RedWeek-Weekday-48,47636536-JAN18-RedWeek-Weekday-48,"Billings Bridge",0,5507512
262-273,JAN18-RedWeek-Weekday-48,47636537-JAN18-RedWeek-Weekday-48,"West Ridge",1,5507785
91-273,JAN18-RedWeek-Weekday-48,47636538-JAN18-RedWeek-Weekday-48,"Orléans",0,5507539
91-273,JAN18-RedWeek-Weekday-48,47636539-JAN18-RedWeek-Weekday-48,"Baseline",1,5507816
91-273,JAN18-RedWeek-Weekday-48,47636541-JAN18-RedWeek-Weekday-48,"Orléans",0,5507816
66-273,JAN18-RedWeek-Weekday-48,47636542-JAN18-RedWeek-Weekday-48,"Tunney's Pasture",1,5508045
235-273,JAN18-RedWeek-Weekday-48,47636543-JAN18-RedWeek-Weekday-48,"Gardenway",1,5507484
44-273,JAN18-RedWeek-Weekday-48,47636544-JAN18-RedWeek-Weekday-48,"Gatineau",1,5507428
63-273,JAN18-RedWeek-Weekday-48,47636545-JAN18-RedWeek-Weekday-48,"Briarbrook via Innovation",0,5507602
63-273,JAN18-RedWeek-Weekday-48,47636546-JAN18-RedWeek-Weekday-48,"Mackenzie King via Briarbrook",1,5507602
104-273,JAN18-RedWeek-Weekday-48,47636547-JAN18-RedWeek-Weekday-48,"Place d'Orléans",0,5507401
22-273,JAN18-RedWeek-Weekday-48,47636548-JAN18-RedWeek-Weekday-48,"Albert Bay",0,5508274
94-273,JAN18-RedWeek-Weekday-48,47636549-JAN18-RedWeek-Weekday-48,"Riverview",0,5507635
94-273,JAN18-RedWeek-Weekday-48,47636550-JAN18-RedWeek-Weekday-48,"Millennium",1,5508065
94-273,JAN18-RedWeek-Weekday-48,47636551-JAN18-RedWeek-Weekday-48,"Riverview",0,5507710
94-273,JAN18-RedWeek-Weekday-48,47636552-JAN18-RedWeek-Weekday-48,"Millennium",1,5507710
61-273,JAN18-RedWeek-Weekday-48,47636553-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5507709
33-273,JAN18-RedWeek-Weekday-48,47636554-JAN18-RedWeek-Weekday-48,"Place D'Orléans",0,5507937
86-273,JAN18-RedWeek-Weekday-48,47636555-JAN18-RedWeek-Weekday-48,"Elmvale",0,5507477
187-273,JAN18-RedWeek-Weekday-48,47636556-JAN18-RedWeek-Weekday-48,"Amberwood",1,5508495
170-273,JAN18-RedWeek-Weekday-48,47636557-JAN18-RedWeek-Weekday-48,"Fallowfield",0,5508180
170-273,JAN18-RedWeek-Weekday-48,47636558-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",1,5508180
176-273,JAN18-RedWeek-Weekday-48,47636559-JAN18-RedWeek-Weekday-48,"Manotick",0,5507485
176-273,JAN18-RedWeek-Weekday-48,47636560-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",1,5507485
176-273,JAN18-RedWeek-Weekday-48,47636561-JAN18-RedWeek-Weekday-48,"Manotick",0,5508213
176-273,JAN18-RedWeek-Weekday-48,47636562-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",1,5508213
99-273,JAN18-RedWeek-Weekday-48,47636563-JAN18-RedWeek-Weekday-48,"Greenboro",0,5508213
98-273,JAN18-RedWeek-Weekday-48,47636564-JAN18-RedWeek-Weekday-48,"Hawthorne",0,5507717
97-273,JAN18-RedWeek-Weekday-48,47636565-JAN18-RedWeek-Weekday-48,"Bells Corners",1,5507635
97-273,JAN18-RedWeek-Weekday-48,47636566-JAN18-RedWeek-Weekday-48,"Airport / Aéroport",0,5507701
265-273,JAN18-RedWeek-Weekday-48,47636568-JAN18-RedWeek-Weekday-48,"Beaverbrook",1,5508337
95-273,JAN18-RedWeek-Weekday-48,47636569-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",1,5507630
99-273,JAN18-RedWeek-Weekday-48,47636570-JAN18-RedWeek-Weekday-48,"Greenboro",0,5507486
12-273,JAN18-RedWeek-Weekday-48,47636571-JAN18-RedWeek-Weekday-48,"Blair",0,5507486
12-273,JAN18-RedWeek-Weekday-48,47636572-JAN18-RedWeek-Weekday-48,"Rideau",1,5507486
12-273,JAN18-RedWeek-Weekday-48,47636573-JAN18-RedWeek-Weekday-48,"Blair",0,5507486
12-273,JAN18-RedWeek-Weekday-48,47636574-JAN18-RedWeek-Weekday-48,"Rideau",1,5507486
12-273,JAN18-RedWeek-Weekday-48,47636575-JAN18-RedWeek-Weekday-48,"Blair",0,5507486
12-273,JAN18-RedWeek-Weekday-48,47636576-JAN18-RedWeek-Weekday-48,"Rideau",1,5507486
12-273,JAN18-RedWeek-Weekday-48,47636577-JAN18-RedWeek-Weekday-48,"Blair",0,5507486
94-273,JAN18-RedWeek-Weekday-48,47636578-JAN18-RedWeek-Weekday-48,"Riverview",0,5507486
198-273,JAN18-RedWeek-Weekday-48,47636579-JAN18-RedWeek-Weekday-48,"Greenboro",1,5507486
198-273,JAN18-RedWeek-Weekday-48,47636580-JAN18-RedWeek-Weekday-48,"Greenboro",1,5507486
94-273,JAN18-RedWeek-Weekday-48,47636581-JAN18-RedWeek-Weekday-48,"Riverview",0,5507790
94-273,JAN18-RedWeek-Weekday-48,47636582-JAN18-RedWeek-Weekday-48,"Millennium",1,5507613
94-273,JAN18-RedWeek-Weekday-48,47636583-JAN18-RedWeek-Weekday-48,"Riverview",0,5507613
94-273,JAN18-RedWeek-Weekday-48,47636584-JAN18-RedWeek-Weekday-48,"Millennium",1,5507613
94-273,JAN18-RedWeek-Weekday-48,47636585-JAN18-RedWeek-Weekday-48,"Riverview",0,5507698
94-273,JAN18-RedWeek-Weekday-48,47636586-JAN18-RedWeek-Weekday-48,"Millennium",1,5507698
234-273,JAN18-RedWeek-Weekday-48,47636587-JAN18-RedWeek-Weekday-48,"Gatineau",0,5508065
272-273,JAN18-RedWeek-Weekday-48,47636588-JAN18-RedWeek-Weekday-48,"Mackenzie King",0,5508062
267-273,JAN18-RedWeek-Weekday-48,47636589-JAN18-RedWeek-Weekday-48,"Glen Cairn",1,5507961
267-273,JAN18-RedWeek-Weekday-48,47636590-JAN18-RedWeek-Weekday-48,"Mackenzie King",0,5507761
234-273,JAN18-RedWeek-Weekday-48,47636591-JAN18-RedWeek-Weekday-48,"Tenth line",1,5507994
61-273,JAN18-RedWeek-Weekday-48,47636592-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5507773
94-273,JAN18-RedWeek-Weekday-48,47636593-JAN18-RedWeek-Weekday-48,"Riverview",0,5507673
94-273,JAN18-RedWeek-Weekday-48,47636594-JAN18-RedWeek-Weekday-48,"Millennium",1,5507673
94-273,JAN18-RedWeek-Weekday-48,47636595-JAN18-RedWeek-Weekday-48,"Riverview",0,5507658
94-273,JAN18-RedWeek-Weekday-48,47636596-JAN18-RedWeek-Weekday-48,"Millennium",1,5507658
95-273,JAN18-RedWeek-Weekday-48,47636597-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",1,5507658
66-273,JAN18-RedWeek-Weekday-48,47636598-JAN18-RedWeek-Weekday-48,"Kanata",0,5508599
268-273,JAN18-RedWeek-Weekday-48,47636599-JAN18-RedWeek-Weekday-48,"Mackenzie King",0,5508589
87-273,JAN18-RedWeek-Weekday-48,47636600-JAN18-RedWeek-Weekday-48,"Greenboro",0,5507835
111-273,JAN18-RedWeek-Weekday-48,47636601-JAN18-RedWeek-Weekday-48,"Baseline",1,5507392
173-273,JAN18-RedWeek-Weekday-48,47636602-JAN18-RedWeek-Weekday-48,"Bayshore",1,5508053
173-273,JAN18-RedWeek-Weekday-48,47636603-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",0,5508053
173-273,JAN18-RedWeek-Weekday-48,47636604-JAN18-RedWeek-Weekday-48,"Bayshore",1,5508053
173-273,JAN18-RedWeek-Weekday-48,47636605-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",0,5508053
173-273,JAN18-RedWeek-Weekday-48,47636606-JAN18-RedWeek-Weekday-48,"Bayshore",1,5508053
173-273,JAN18-RedWeek-Weekday-48,47636607-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",0,5508053
173-273,JAN18-RedWeek-Weekday-48,47636608-JAN18-RedWeek-Weekday-48,"Bayshore",1,5508053
173-273,JAN18-RedWeek-Weekday-48,47636609-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",0,5507838
173-273,JAN18-RedWeek-Weekday-48,47636610-JAN18-RedWeek-Weekday-48,"Bayshore",1,5507838
173-273,JAN18-RedWeek-Weekday-48,47636611-JAN18-RedWeek-Weekday-48,"Barrhaven Centre",0,5507838
173-273,JAN18-RedWeek-Weekday-48,47636612-JAN18-RedWeek-Weekday-48,"Bayshore",1,5507838
88-273,JAN18-RedWeek-Weekday-48,47636613-JAN18-RedWeek-Weekday-48,"Hurdman",0,5508536
282-273,JAN18-RedWeek-Weekday-48,47636614-JAN18-RedWeek-Weekday-48,"Trend-Arlington",1,5508525
168-273,JAN18-RedWeek-Weekday-48,47636615-JAN18-RedWeek-Weekday-48,"Bridlewood",0,5508137
168-273,JAN18-RedWeek-Weekday-48,47636616-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5508137
161-273,JAN18-RedWeek-Weekday-48,47636617-JAN18-RedWeek-Weekday-48,"Bridlewood",0,5508137
161-273,JAN18-RedWeek-Weekday-48,47636618-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5508137
168-273,JAN18-RedWeek-Weekday-48,47636619-JAN18-RedWeek-Weekday-48,"Bridlewood",0,5508137
168-273,JAN18-RedWeek-Weekday-48,47636620-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5508137
161-273,JAN18-RedWeek-Weekday-48,47636621-JAN18-RedWeek-Weekday-48,"Bridlewood",0,5508137
161-273,JAN18-RedWeek-Weekday-48,47636622-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5508137
168-273,JAN18-RedWeek-Weekday-48,47636623-JAN18-RedWeek-Weekday-48,"Bridlewood",0,5508137
168-273,JAN18-RedWeek-Weekday-48,47636624-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5508137
161-273,JAN18-RedWeek-Weekday-48,47636625-JAN18-RedWeek-Weekday-48,"Bridlewood",0,5508137
161-273,JAN18-RedWeek-Weekday-48,47636626-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5508137
168-273,JAN18-RedWeek-Weekday-48,47636627-JAN18-RedWeek-Weekday-48,"Bridlewood",0,5508137
168-273,JAN18-RedWeek-Weekday-48,47636628-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5508137
164-273,JAN18-RedWeek-Weekday-48,47636629-JAN18-RedWeek-Weekday-48,"Hope Side",0,5508137
158-273,JAN18-RedWeek-Weekday-48,47636630-JAN18-RedWeek-Weekday-48,"Bayshore",0,5508453
19-273,JAN18-RedWeek-Weekday-48,47636631-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508505
19-273,JAN18-RedWeek-Weekday-48,47636632-JAN18-RedWeek-Weekday-48,"Bank",0,5508505
19-273,JAN18-RedWeek-Weekday-48,47636633-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508505
19-273,JAN18-RedWeek-Weekday-48,47636634-JAN18-RedWeek-Weekday-48,"Bank",0,5508505
19-273,JAN18-RedWeek-Weekday-48,47636635-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508554
19-273,JAN18-RedWeek-Weekday-48,47636636-JAN18-RedWeek-Weekday-48,"Bank",0,5508554
19-273,JAN18-RedWeek-Weekday-48,47636637-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508554
19-273,JAN18-RedWeek-Weekday-48,47636638-JAN18-RedWeek-Weekday-48,"Bank",0,5508554
19-273,JAN18-RedWeek-Weekday-48,47636639-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508554
19-273,JAN18-RedWeek-Weekday-48,47636640-JAN18-RedWeek-Weekday-48,"Bank",0,5508554
19-273,JAN18-RedWeek-Weekday-48,47636641-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508554
19-273,JAN18-RedWeek-Weekday-48,47636642-JAN18-RedWeek-Weekday-48,"Bank",0,5508328
19-273,JAN18-RedWeek-Weekday-48,47636643-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5507732
19-273,JAN18-RedWeek-Weekday-48,47636644-JAN18-RedWeek-Weekday-48,"Bank",0,5507732
19-273,JAN18-RedWeek-Weekday-48,47636645-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5507732
19-273,JAN18-RedWeek-Weekday-48,47636646-JAN18-RedWeek-Weekday-48,"Bank",0,5507732
19-273,JAN18-RedWeek-Weekday-48,47636647-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5507732
18-273,JAN18-RedWeek-Weekday-48,47636648-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5508235
14-273,JAN18-RedWeek-Weekday-48,47636649-JAN18-RedWeek-Weekday-48,"Carlington",1,5508268
40-273,JAN18-RedWeek-Weekday-48,47636650-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5508250
40-273,JAN18-RedWeek-Weekday-48,47636651-JAN18-RedWeek-Weekday-48,"Greenboro",1,5508460
56-273,JAN18-RedWeek-Weekday-48,47636652-JAN18-RedWeek-Weekday-48,"Tunney's Pasture",1,5508460
56-273,JAN18-RedWeek-Weekday-48,47636653-JAN18-RedWeek-Weekday-48,"Hurdman",0,5508477
9-273,JAN18-RedWeek-Weekday-48,47636654-JAN18-RedWeek-Weekday-48,"Rideau",0,5508220
9-273,JAN18-RedWeek-Weekday-48,47636655-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508220
9-273,JAN18-RedWeek-Weekday-48,47636656-JAN18-RedWeek-Weekday-48,"Rideau",0,5508192
9-273,JAN18-RedWeek-Weekday-48,47636657-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508192
9-273,JAN18-RedWeek-Weekday-48,47636658-JAN18-RedWeek-Weekday-48,"Rideau",0,5508477
9-273,JAN18-RedWeek-Weekday-48,47636659-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508303
9-273,JAN18-RedWeek-Weekday-48,47636660-JAN18-RedWeek-Weekday-48,"Rideau",0,5508303
9-273,JAN18-RedWeek-Weekday-48,47636661-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508549
9-273,JAN18-RedWeek-Weekday-48,47636662-JAN18-RedWeek-Weekday-48,"Rideau",0,5508549
105-273,JAN18-RedWeek-Weekday-48,47636663-JAN18-RedWeek-Weekday-48,"Tunney's Pasture",1,5508467
86-273,JAN18-RedWeek-Weekday-48,47636664-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508252
48-273,JAN18-RedWeek-Weekday-48,47636665-JAN18-RedWeek-Weekday-48,"Hurdman",1,5537387
48-273,JAN18-RedWeek-Weekday-48,47636666-JAN18-RedWeek-Weekday-48,"Elmvale",0,5537387
48-273,JAN18-RedWeek-Weekday-48,47636667-JAN18-RedWeek-Weekday-48,"Hurdman",1,5537387
48-273,JAN18-RedWeek-Weekday-48,47636668-JAN18-RedWeek-Weekday-48,"Elmvale",0,5537387
48-273,JAN18-RedWeek-Weekday-48,47636669-JAN18-RedWeek-Weekday-48,"Hurdman",1,5537387
48-273,JAN18-RedWeek-Weekday-48,47636670-JAN18-RedWeek-Weekday-48,"Elmvale",0,5537387
48-273,JAN18-RedWeek-Weekday-48,47636671-JAN18-RedWeek-Weekday-48,"Hurdman",1,5537387
48-273,JAN18-RedWeek-Weekday-48,47636672-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508551
48-273,JAN18-RedWeek-Weekday-48,47636673-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508551
48-273,JAN18-RedWeek-Weekday-48,47636674-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508551
48-273,JAN18-RedWeek-Weekday-48,47636675-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508551
48-273,JAN18-RedWeek-Weekday-48,47636676-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508551
48-273,JAN18-RedWeek-Weekday-48,47636677-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508551
48-273,JAN18-RedWeek-Weekday-48,47636678-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508551
112-273,JAN18-RedWeek-Weekday-48,47636679-JAN18-RedWeek-Weekday-48,"Billings Bridge",1,5508337
112-273,JAN18-RedWeek-Weekday-48,47636680-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508337
7-273,JAN18-RedWeek-Weekday-48,47636681-JAN18-RedWeek-Weekday-48,"Carleton",0,5507854
111-273,JAN18-RedWeek-Weekday-48,47636682-JAN18-RedWeek-Weekday-48,"Baseline",1,5508354
84-273,JAN18-RedWeek-Weekday-48,47636683-JAN18-RedWeek-Weekday-48,"Centrepointe - Baseline",0,5507738
91-273,JAN18-RedWeek-Weekday-48,47636685-JAN18-RedWeek-Weekday-48,"Orléans",0,5507738
88-273,JAN18-RedWeek-Weekday-48,47636686-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5507738
88-273,JAN18-RedWeek-Weekday-48,47636687-JAN18-RedWeek-Weekday-48,"Terry Fox",1,5507801
101-273,JAN18-RedWeek-Weekday-48,47636688-JAN18-RedWeek-Weekday-48,"St-Laurent",0,5507407
62-273,JAN18-RedWeek-Weekday-48,47636689-JAN18-RedWeek-Weekday-48,"Stittsville",1,5507743
97-273,JAN18-RedWeek-Weekday-48,47636690-JAN18-RedWeek-Weekday-48,"Airport / Aéroport",0,5507504
97-273,JAN18-RedWeek-Weekday-48,47636691-JAN18-RedWeek-Weekday-48,"Bells Corners",1,5507504
97-273,JAN18-RedWeek-Weekday-48,47636692-JAN18-RedWeek-Weekday-48,"Airport / Aéroport",0,5507504
97-273,JAN18-RedWeek-Weekday-48,47636693-JAN18-RedWeek-Weekday-48,"Bells Corners",1,5507504
97-273,JAN18-RedWeek-Weekday-48,47636694-JAN18-RedWeek-Weekday-48,"Airport / Aéroport",0,5507504
97-273,JAN18-RedWeek-Weekday-48,47636695-JAN18-RedWeek-Weekday-48,"Bells Corners",1,5507504
97-273,JAN18-RedWeek-Weekday-48,47636696-JAN18-RedWeek-Weekday-48,"Airport / Aéroport",0,5507504
97-273,JAN18-RedWeek-Weekday-48,47636697-JAN18-RedWeek-Weekday-48,"Bells Corners",1,5507504
11-273,JAN18-RedWeek-Weekday-48,47636698-JAN18-RedWeek-Weekday-48,"Rideau",0,5508438
44-273,JAN18-RedWeek-Weekday-48,47636699-JAN18-RedWeek-Weekday-48,"Billings Bridge",0,5508438
111-273,JAN18-RedWeek-Weekday-48,47636700-JAN18-RedWeek-Weekday-48,"Billings Bridge",0,5508565
7-273,JAN18-RedWeek-Weekday-48,47636701-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508431
63-273,JAN18-RedWeek-Weekday-48,47636702-JAN18-RedWeek-Weekday-48,"Briarbrook via Innovation",0,5507981
63-273,JAN18-RedWeek-Weekday-48,47636703-JAN18-RedWeek-Weekday-48,"Mackenzie King via Briarbrook",1,5507981
235-273,JAN18-RedWeek-Weekday-48,47636704-JAN18-RedWeek-Weekday-48,"Gardenway",1,5507476
135-273,JAN18-RedWeek-Weekday-48,47636705-JAN18-RedWeek-Weekday-48,"Place d'Orléans",1,5508514
63-273,JAN18-RedWeek-Weekday-48,47636706-JAN18-RedWeek-Weekday-48,"Mackenzie King via Briarbrook",1,5507603
63-273,JAN18-RedWeek-Weekday-48,47636707-JAN18-RedWeek-Weekday-48,"Briarbrook via Innovation",0,5508608
63-273,JAN18-RedWeek-Weekday-48,47636708-JAN18-RedWeek-Weekday-48,"Mackenzie King via Briarbrook",1,5508608
87-273,JAN18-RedWeek-Weekday-48,47636709-JAN18-RedWeek-Weekday-48,"Baseline",1,5508174
87-273,JAN18-RedWeek-Weekday-48,47636710-JAN18-RedWeek-Weekday-48,"Greenboro",0,5508174
87-273,JAN18-RedWeek-Weekday-48,47636711-JAN18-RedWeek-Weekday-48,"Baseline",1,5508174
86-273,JAN18-RedWeek-Weekday-48,47636712-JAN18-RedWeek-Weekday-48,"Baseline  Colonnade",1,5508043
179-273,JAN18-RedWeek-Weekday-48,47636713-JAN18-RedWeek-Weekday-48,"CitiGate",0,5507766
272-273,JAN18-RedWeek-Weekday-48,47636715-JAN18-RedWeek-Weekday-48,"Mackenzie King",0,5507766
272-273,JAN18-RedWeek-Weekday-48,47636716-JAN18-RedWeek-Weekday-48,"Cobble Hill",1,5508013
179-273,JAN18-RedWeek-Weekday-48,47636718-JAN18-RedWeek-Weekday-48,"Fallowfield",1,5508013
91-273,JAN18-RedWeek-Weekday-48,47636719-JAN18-RedWeek-Weekday-48,"Orléans",0,5507675
105-273,JAN18-RedWeek-Weekday-48,47636720-JAN18-RedWeek-Weekday-48,"Gatineau",0,5507438
94-273,JAN18-RedWeek-Weekday-48,47636721-JAN18-RedWeek-Weekday-48,"Riverview",0,5507741
6-273,JAN18-RedWeek-Weekday-48,47636722-JAN18-RedWeek-Weekday-48,"Rockcliffe",1,5508147
7-273,JAN18-RedWeek-Weekday-48,47636723-JAN18-RedWeek-Weekday-48,"St-Laurent",1,5508147
7-273,JAN18-RedWeek-Weekday-48,47636724-JAN18-RedWeek-Weekday-48,"Carleton",0,5508052
9-273,JAN18-RedWeek-Weekday-48,47636725-JAN18-RedWeek-Weekday-48,"Hurdman",1,5507783
7-273,JAN18-RedWeek-Weekday-48,47636726-JAN18-RedWeek-Weekday-48,"Carleton",0,5508427
16-273,JAN18-RedWeek-Weekday-48,47636727-JAN18-RedWeek-Weekday-48,"Britannia",1,5508110
9-273,JAN18-RedWeek-Weekday-48,47636728-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508274
9-273,JAN18-RedWeek-Weekday-48,47636729-JAN18-RedWeek-Weekday-48,"Rideau",0,5508124
9-273,JAN18-RedWeek-Weekday-48,47636730-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508124
9-273,JAN18-RedWeek-Weekday-48,47636731-JAN18-RedWeek-Weekday-48,"Rideau",0,5508220
9-273,JAN18-RedWeek-Weekday-48,47636732-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508220
9-273,JAN18-RedWeek-Weekday-48,47636733-JAN18-RedWeek-Weekday-48,"Rideau",0,5508220
9-273,JAN18-RedWeek-Weekday-48,47636734-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508220
9-273,JAN18-RedWeek-Weekday-48,47636735-JAN18-RedWeek-Weekday-48,"Rideau",0,5508220
9-273,JAN18-RedWeek-Weekday-48,47636736-JAN18-RedWeek-Weekday-48,"Hurdman",1,5508220
86-273,JAN18-RedWeek-Weekday-48,47636737-JAN18-RedWeek-Weekday-48,"Baseline  Colonnade",1,5508473
86-273,JAN18-RedWeek-Weekday-48,47636738-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508473
86-273,JAN18-RedWeek-Weekday-48,47636739-JAN18-RedWeek-Weekday-48,"Baseline  Colonnade",1,5508480
86-273,JAN18-RedWeek-Weekday-48,47636740-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508480
86-273,JAN18-RedWeek-Weekday-48,47636741-JAN18-RedWeek-Weekday-48,"Baseline  Colonnade",1,5508480
86-273,JAN18-RedWeek-Weekday-48,47636742-JAN18-RedWeek-Weekday-48,"Elmvale",0,5508480
86-273,JAN18-RedWeek-Weekday-48,47636743-JAN18-RedWeek-Weekday-48,"Baseline  Colonnade",1,5508447
97-273,JAN18-RedWeek-Weekday-48,47636744-JAN18-RedWeek-Weekday-48,"Airport / Aéroport",0,5508418
97-273,JAN18-RedWeek-Weekday-48,47636745-JAN18-RedWeek-Weekday-48,"Bells Corners",1,5508418
95-273,JAN18-RedWeek-Weekday-48,47636746-JAN18-RedWeek-Weekday-48,"Orléans",0,5507812
104-273,JAN18-RedWeek-Weekday-48,47636747-JAN18-RedWeek-Weekday-48,"Carleton",1,5507804
94-273,JAN18-RedWeek-Weekday-48,47636748-JAN18-RedWeek-Weekday-48,"Riverview",0,5507610
94-273,JAN18-RedWeek-Weekday-48,47636749-JAN18-RedWeek-Weekday-48,"Millennium",1,5507581
94-273,JAN18-RedWeek-Weekday-48,47636750-JAN18-RedWeek-Weekday-48,"Riverview",0,5507399
94-273,JAN18-RedWeek-Weekday-48,47636751-JAN18-RedWeek-Weekday-48,"Millennium",1,5507399
94-273,JAN18-RedWeek-Weekday-48,47636752-JAN18-RedWeek-Weekday-48,"Riverview",0,5507399
30-273,JAN18-RedWeek-Weekday-48,47636753-JAN18-RedWeek-Weekday-48,"Albert / Bay",0,5507982
179-273,JAN18-RedWeek-Weekday-48,47636754-JAN18-RedWeek-Weekday-48,"CitiGate",0,5507982
270-273,JAN18-RedWeek-Weekday-48,47636756-JAN18-RedWeek-Weekday-48,"Mackenzie King",0,5507982
33-273,JAN18-RedWeek-Weekday-48,47636757-JAN18-RedWeek-Weekday-48,"Orléans",1,5507949
235-273,JAN18-RedWeek-Weekday-48,47636758-JAN18-RedWeek-Weekday-48,"Gardenway",1,5507583
235-273,JAN18-RedWeek-Weekday-48,47636759-JAN18-RedWeek-Weekday-48,"Albert / Bay",0,5508477
277-273,JAN18-RedWeek-Weekday-48,47636760-JAN18-RedWeek-Weekday-48,"Nepean Woods",1,5507924
34-273,JAN18-RedWeek-Weekday-48,47636761-JAN18-RedWeek-Weekday-48,"Albert Bay",0,5508062
269-273,JAN18-RedWeek-Weekday-48,47636762-JAN18-RedWeek-Weekday-48,"Mackenzie King",0,5508601
91-273,JAN18-RedWeek-Weekday-48,47636763-JAN18-RedWeek-Weekday-48,"Orléans",0,5507872
